version,phase,index,started_at_utc,duration_ms,headers_ms,status,body_bytes,cache_status,edge_colo,valid
v1,measured,648,2026-09-08T14:48:31.797Z,48.189,48.026,200,785,HIT,KIX,true
v0,measured,646,2026-09-08T14:48:31.596Z,266.001,265.851,200,4,absent,HKG,true
v0,measured,647,2026-09-08T14:48:31.697Z,237.246,237.065,200,4,absent,HKG,true
v1,measured,649,2026-09-08T14:48:31.896Z,42.023,41.876,200,785,HIT,KIX,true
v0,measured,648,2026-09-08T14:48:31.796Z,195.808,195.721,200,4,absent,NRT,true
v1,measured,650,2026-09-08T14:48:31.995Z,41.755,41.489,200,785,HIT,KIX,true
v1,measured,651,2026-09-08T14:48:32.095Z,43.945,43.871,200,785,HIT,KIX,true
v0,measured,649,2026-09-08T14:48:31.897Z,279.387,279.323,200,4,absent,HKG,true
v0,measured,650,2026-09-08T14:48:31.995Z,235.750,235.612,200,4,absent,HKG,true
v1,measured,652,2026-09-08T14:48:32.195Z,43.743,43.593,200,785,HIT,KIX,true
v0,measured,651,2026-09-08T14:48:32.096Z,204.969,204.813,200,4,absent,NRT,true
v1,measured,653,2026-09-08T14:48:32.295Z,43.055,42.924,200,785,HIT,KIX,true
v1,measured,654,2026-09-08T14:48:32.397Z,42.067,41.943,200,785,HIT,KIX,true
v0,measured,652,2026-09-08T14:48:32.194Z,285.148,285.068,200,4,absent,HKG,true
v0,measured,653,2026-09-08T14:48:32.296Z,238.019,237.929,200,4,absent,HKG,true
v1,measured,655,2026-09-08T14:48:32.496Z,42.283,42.194,200,785,HIT,KIX,true
v0,measured,654,2026-09-08T14:48:32.396Z,196.572,196.413,200,4,absent,NRT,true
v1,measured,656,2026-09-08T14:48:32.596Z,44.516,44.358,200,785,HIT,KIX,true
v1,measured,657,2026-09-08T14:48:32.694Z,41.763,41.668,200,785,HIT,KIX,true
v0,measured,655,2026-09-08T14:48:32.496Z,279.423,279.263,200,4,absent,HKG,true
v0,measured,656,2026-09-08T14:48:32.595Z,231.818,231.647,200,4,absent,HKG,true
v1,measured,658,2026-09-08T14:48:32.797Z,42.902,42.763,200,785,HIT,KIX,true
v0,measured,657,2026-09-08T14:48:32.695Z,193.300,193.066,200,4,absent,NRT,true
v1,measured,659,2026-09-08T14:48:32.895Z,45.500,45.332,200,785,HIT,KIX,true
v1,measured,660,2026-09-08T14:48:32.996Z,50.215,50.114,200,785,HIT,KIX,true
v0,measured,658,2026-09-08T14:48:32.796Z,276.194,276.026,200,4,absent,HKG,true
v0,measured,659,2026-09-08T14:48:32.895Z,227.763,227.602,200,4,absent,HKG,true
v1,measured,661,2026-09-08T14:48:33.096Z,43.436,43.314,200,785,HIT,KIX,true
v0,measured,660,2026-09-08T14:48:32.995Z,209.665,209.560,200,4,absent,NRT,true
v1,measured,662,2026-09-08T14:48:33.196Z,44.817,44.669,200,785,HIT,KIX,true
v1,measured,663,2026-09-08T14:48:33.295Z,47.308,47.161,200,785,HIT,KIX,true
v0,measured,661,2026-09-08T14:48:33.096Z,278.374,278.174,200,4,absent,HKG,true
v0,measured,662,2026-09-08T14:48:33.195Z,227.292,227.128,200,4,absent,HKG,true
v1,measured,664,2026-09-08T14:48:33.396Z,46.258,46.112,200,785,HIT,KIX,true
v0,measured,663,2026-09-08T14:48:33.296Z,234.389,234.242,200,4,absent,NRT,true
v1,measured,665,2026-09-08T14:48:33.494Z,52.519,52.419,200,785,HIT,KIX,true
v1,measured,666,2026-09-08T14:48:33.595Z,46.747,46.540,200,785,HIT,KIX,true
v0,measured,664,2026-09-08T14:48:33.396Z,277.624,277.496,200,4,absent,HKG,true
v0,measured,665,2026-09-08T14:48:33.495Z,224.066,223.918,200,4,absent,HKG,true
v1,measured,667,2026-09-08T14:48:33.696Z,47.402,47.232,200,785,HIT,KIX,true
v0,measured,666,2026-09-08T14:48:33.595Z,180.243,180.160,200,4,absent,NRT,true
v1,measured,668,2026-09-08T14:48:33.797Z,50.777,50.607,200,785,HIT,KIX,true
v1,measured,669,2026-09-08T14:48:33.895Z,46.885,46.704,200,785,HIT,KIX,true
v0,measured,667,2026-09-08T14:48:33.696Z,276.702,276.537,200,4,absent,HKG,true
v0,measured,668,2026-09-08T14:48:33.796Z,225.149,225.015,200,4,absent,HKG,true
v1,measured,670,2026-09-08T14:48:33.995Z,48.049,47.877,200,785,HIT,KIX,true
v0,measured,669,2026-09-08T14:48:33.896Z,193.268,193.170,200,4,absent,NRT,true
v1,measured,671,2026-09-08T14:48:34.096Z,52.327,52.192,200,785,HIT,KIX,true
v1,measured,672,2026-09-08T14:48:34.196Z,46.657,46.568,200,785,HIT,KIX,true
v0,measured,670,2026-09-08T14:48:33.994Z,269.178,269.095,200,4,absent,HKG,true
v0,measured,671,2026-09-08T14:48:34.097Z,229.732,229.576,200,4,absent,HKG,true
v1,measured,673,2026-09-08T14:48:34.296Z,43.096,42.961,200,785,HIT,KIX,true
v0,measured,672,2026-09-08T14:48:34.196Z,200.427,200.273,200,4,absent,NRT,true
v1,measured,674,2026-09-08T14:48:34.397Z,45.883,45.752,200,785,HIT,KIX,true
v1,measured,675,2026-09-08T14:48:34.494Z,43.344,43.232,200,785,HIT,KIX,true
v0,measured,673,2026-09-08T14:48:34.296Z,267.458,267.293,200,4,absent,HKG,true
v0,measured,674,2026-09-08T14:48:34.396Z,227.194,227.032,200,4,absent,HKG,true
v1,measured,676,2026-09-08T14:48:34.596Z,44.985,44.808,200,785,HIT,KIX,true
v0,measured,675,2026-09-08T14:48:34.495Z,192.182,192.015,200,4,absent,NRT,true
v1,measured,677,2026-09-08T14:48:34.696Z,44.681,44.537,200,785,HIT,KIX,true
v1,measured,678,2026-09-08T14:48:34.796Z,45.061,44.892,200,785,HIT,KIX,true
v0,measured,676,2026-09-08T14:48:34.595Z,269.979,269.880,200,4,absent,HKG,true
v0,measured,677,2026-09-08T14:48:34.697Z,225.753,225.634,200,4,absent,HKG,true
v1,measured,679,2026-09-08T14:48:34.895Z,44.795,44.611,200,785,HIT,KIX,true
v0,measured,678,2026-09-08T14:48:34.795Z,185.207,185.035,200,4,absent,NRT,true
v1,measured,680,2026-09-08T14:48:34.995Z,47.032,46.845,200,785,HIT,KIX,true
v1,measured,681,2026-09-08T14:48:35.096Z,43.742,43.627,200,785,HIT,KIX,true
v0,measured,679,2026-09-08T14:48:34.896Z,266.929,266.797,200,4,absent,HKG,true
v0,measured,680,2026-09-08T14:48:34.995Z,220.223,220.119,200,4,absent,HKG,true
v1,measured,682,2026-09-08T14:48:35.196Z,44.617,44.456,200,785,HIT,KIX,true
v0,measured,681,2026-09-08T14:48:35.096Z,183.188,183.056,200,4,absent,NRT,true
v1,measured,683,2026-09-08T14:48:35.295Z,44.262,44.163,200,785,HIT,KIX,true
v1,measured,684,2026-09-08T14:48:35.396Z,44.737,44.601,200,785,HIT,KIX,true
v0,measured,682,2026-09-08T14:48:35.195Z,265.731,265.555,200,4,absent,HKG,true
v0,measured,683,2026-09-08T14:48:35.295Z,225.688,225.564,200,4,absent,HKG,true
v1,measured,685,2026-09-08T14:48:35.496Z,46.906,46.770,200,785,HIT,KIX,true
v0,measured,684,2026-09-08T14:48:35.395Z,192.337,192.037,200,4,absent,NRT,true
v1,measured,686,2026-09-08T14:48:35.595Z,170.322,170.158,200,785,REVALIDATED,KIX,true
v0,measured,685,2026-09-08T14:48:35.497Z,271.043,270.892,200,4,absent,HKG,true
v0,measured,686,2026-09-08T14:48:35.595Z,238.361,238.212,200,4,absent,HKG,true
v1,measured,688,2026-09-08T14:48:35.795Z,45.279,45.121,200,785,HIT,KIX,true
v0,measured,687,2026-09-08T14:48:35.697Z,190.750,190.568,200,4,absent,NRT,true
v1,measured,689,2026-09-08T14:48:35.895Z,44.605,44.423,200,785,HIT,KIX,true
v1,measured,687,2026-09-08T14:48:35.695Z,250.652,250.481,200,785,REVALIDATED,HKG,true
v1,measured,690,2026-09-08T14:48:35.996Z,49.543,49.431,200,785,HIT,KIX,true
v0,measured,688,2026-09-08T14:48:35.795Z,277.623,277.524,200,4,absent,HKG,true
v1,measured,691,2026-09-08T14:48:36.095Z,43.614,43.198,200,785,HIT,KIX,true
v0,measured,689,2026-09-08T14:48:35.896Z,257.949,257.791,200,4,absent,HKG,true
v0,measured,690,2026-09-08T14:48:35.995Z,190.677,190.403,200,4,absent,NRT,true
v1,measured,692,2026-09-08T14:48:36.197Z,56.447,56.349,200,785,HIT,KIX,true
v1,measured,693,2026-09-08T14:48:36.295Z,45.897,45.793,200,785,HIT,KIX,true
v0,measured,691,2026-09-08T14:48:36.095Z,279.072,278.955,200,4,absent,HKG,true
v0,measured,692,2026-09-08T14:48:36.196Z,230.397,230.281,200,4,absent,HKG,true
v1,measured,694,2026-09-08T14:48:36.395Z,47.362,47.260,200,785,HIT,KIX,true
v0,measured,693,2026-09-08T14:48:36.295Z,192.153,191.938,200,4,absent,NRT,true
v1,measured,695,2026-09-08T14:48:36.495Z,45.172,45.064,200,785,HIT,KIX,true
v1,measured,696,2026-09-08T14:48:36.596Z,46.238,46.091,200,785,HIT,KIX,true
v0,measured,694,2026-09-08T14:48:36.395Z,286.039,285.877,200,4,absent,HKG,true
v0,measured,695,2026-09-08T14:48:36.495Z,232.020,231.868,200,4,absent,HKG,true
v1,measured,697,2026-09-08T14:48:36.696Z,43.811,43.698,200,785,HIT,KIX,true
v0,measured,696,2026-09-08T14:48:36.595Z,181.360,181.219,200,4,absent,NRT,true
v1,measured,698,2026-09-08T14:48:36.795Z,54.516,54.305,200,785,HIT,KIX,true
v1,measured,699,2026-09-08T14:48:36.896Z,47.580,47.505,200,785,HIT,KIX,true
v0,measured,697,2026-09-08T14:48:36.697Z,280.151,280.000,200,4,absent,HKG,true
v0,measured,698,2026-09-08T14:48:36.795Z,231.800,231.747,200,4,absent,HKG,true
v1,measured,700,2026-09-08T14:48:36.997Z,46.641,46.567,200,785,HIT,KIX,true
v0,measured,699,2026-09-08T14:48:36.897Z,183.868,183.768,200,4,absent,NRT,true
v1,measured,701,2026-09-08T14:48:37.096Z,43.780,43.696,200,785,HIT,KIX,true
v1,measured,702,2026-09-08T14:48:37.196Z,45.359,45.229,200,785,HIT,KIX,true
v0,measured,700,2026-09-08T14:48:36.996Z,279.801,279.686,200,4,absent,HKG,true
v0,measured,701,2026-09-08T14:48:37.096Z,230.439,230.295,200,4,absent,HKG,true
v1,measured,703,2026-09-08T14:48:37.296Z,44.509,44.268,200,785,HIT,KIX,true
v0,measured,702,2026-09-08T14:48:37.195Z,193.120,192.951,200,4,absent,NRT,true
v1,measured,704,2026-09-08T14:48:37.397Z,45.848,45.713,200,785,HIT,KIX,true
v1,measured,705,2026-09-08T14:48:37.496Z,43.913,43.768,200,785,HIT,KIX,true
v0,measured,703,2026-09-08T14:48:37.296Z,283.314,283.179,200,4,absent,HKG,true
v0,measured,704,2026-09-08T14:48:37.396Z,226.085,225.802,200,4,absent,HKG,true
v1,measured,706,2026-09-08T14:48:37.596Z,43.816,43.724,200,785,HIT,KIX,true
v0,measured,705,2026-09-08T14:48:37.496Z,196.157,196.062,200,4,absent,NRT,true
v1,measured,707,2026-09-08T14:48:37.695Z,41.304,41.212,200,785,HIT,KIX,true
v1,measured,708,2026-09-08T14:48:37.796Z,42.461,42.295,200,785,HIT,KIX,true
v0,measured,706,2026-09-08T14:48:37.596Z,284.686,284.514,200,4,absent,HKG,true
v0,measured,707,2026-09-08T14:48:37.695Z,228.887,228.696,200,4,absent,HKG,true
v1,measured,709,2026-09-08T14:48:37.894Z,46.863,46.724,200,785,HIT,KIX,true
v0,measured,708,2026-09-08T14:48:37.796Z,187.726,187.595,200,4,absent,NRT,true
v1,measured,710,2026-09-08T14:48:37.995Z,44.639,44.482,200,785,HIT,KIX,true
v1,measured,711,2026-09-08T14:48:38.096Z,43.068,42.926,200,785,HIT,KIX,true
v0,measured,709,2026-09-08T14:48:37.895Z,277.522,277.381,200,4,absent,HKG,true
v0,measured,710,2026-09-08T14:48:37.995Z,221.276,221.151,200,4,absent,HKG,true
v1,measured,712,2026-09-08T14:48:38.195Z,46.606,46.433,200,785,HIT,KIX,true
v0,measured,711,2026-09-08T14:48:38.097Z,206.906,206.740,200,4,absent,NRT,true
v1,measured,713,2026-09-08T14:48:38.296Z,43.600,43.540,200,785,HIT,KIX,true
v1,measured,714,2026-09-08T14:48:38.395Z,43.795,43.738,200,785,HIT,KIX,true
v0,measured,712,2026-09-08T14:48:38.195Z,275.298,275.195,200,4,absent,HKG,true
v0,measured,713,2026-09-08T14:48:38.297Z,230.854,230.714,200,4,absent,HKG,true
v1,measured,715,2026-09-08T14:48:38.495Z,45.623,45.557,200,785,HIT,KIX,true
v0,measured,714,2026-09-08T14:48:38.395Z,186.623,186.538,200,4,absent,NRT,true
v1,measured,716,2026-09-08T14:48:38.595Z,46.686,46.616,200,785,HIT,KIX,true
v1,measured,717,2026-09-08T14:48:38.695Z,43.758,43.651,200,785,HIT,KIX,true
v0,measured,715,2026-09-08T14:48:38.495Z,273.435,273.368,200,4,absent,HKG,true
v0,measured,716,2026-09-08T14:48:38.595Z,216.454,216.374,200,4,absent,HKG,true
v1,measured,718,2026-09-08T14:48:38.796Z,43.253,43.172,200,785,HIT,KIX,true
v0,measured,717,2026-09-08T14:48:38.695Z,197.185,197.093,200,4,absent,NRT,true
v1,measured,719,2026-09-08T14:48:38.895Z,43.943,43.870,200,785,HIT,KIX,true
v1,measured,720,2026-09-08T14:48:38.995Z,43.977,43.918,200,785,HIT,KIX,true
v0,measured,718,2026-09-08T14:48:38.796Z,283.340,283.273,200,4,absent,HKG,true
v0,measured,719,2026-09-08T14:48:38.895Z,222.683,222.556,200,4,absent,HKG,true
v1,measured,721,2026-09-08T14:48:39.096Z,43.418,43.230,200,785,HIT,KIX,true
v0,measured,720,2026-09-08T14:48:38.994Z,183.505,183.411,200,4,absent,NRT,true
v1,measured,722,2026-09-08T14:48:39.196Z,43.678,43.619,200,785,HIT,KIX,true
v1,measured,723,2026-09-08T14:48:39.295Z,42.618,42.543,200,785,HIT,KIX,true
v0,measured,721,2026-09-08T14:48:39.097Z,277.338,277.278,200,4,absent,HKG,true
v0,measured,722,2026-09-08T14:48:39.196Z,220.425,220.321,200,4,absent,HKG,true
v1,measured,724,2026-09-08T14:48:39.397Z,44.997,44.779,200,785,HIT,KIX,true
v0,measured,723,2026-09-08T14:48:39.295Z,190.215,190.139,200,4,absent,NRT,true
v1,measured,725,2026-09-08T14:48:39.495Z,52.286,52.127,200,785,HIT,KIX,true
v1,measured,726,2026-09-08T14:48:39.597Z,45.112,45.061,200,785,HIT,KIX,true
v0,measured,724,2026-09-08T14:48:39.396Z,275.628,275.574,200,4,absent,HKG,true
v0,measured,725,2026-09-08T14:48:39.495Z,224.370,224.327,200,4,absent,HKG,true
v1,measured,727,2026-09-08T14:48:39.696Z,54.824,54.773,200,785,HIT,KIX,true
v0,measured,726,2026-09-08T14:48:39.597Z,193.260,193.217,200,4,absent,NRT,true
v1,measured,728,2026-09-08T14:48:39.795Z,80.757,80.706,200,785,HIT,KIX,true
v1,measured,729,2026-09-08T14:48:39.896Z,55.382,55.329,200,785,HIT,KIX,true
v0,measured,727,2026-09-08T14:48:39.696Z,276.723,276.667,200,4,absent,HKG,true
v0,measured,728,2026-09-08T14:48:39.794Z,226.497,226.445,200,4,absent,HKG,true
v1,measured,730,2026-09-08T14:48:39.995Z,48.903,48.848,200,785,HIT,KIX,true
v0,measured,729,2026-09-08T14:48:39.896Z,195.186,195.120,200,4,absent,NRT,true
v1,measured,731,2026-09-08T14:48:40.094Z,51.850,51.767,200,785,HIT,KIX,true
v1,measured,732,2026-09-08T14:48:40.195Z,52.964,52.920,200,785,HIT,KIX,true
v0,measured,730,2026-09-08T14:48:39.995Z,267.920,267.876,200,4,absent,HKG,true
v0,measured,731,2026-09-08T14:48:40.094Z,241.040,240.995,200,4,absent,HKG,true
v1,measured,733,2026-09-08T14:48:40.296Z,48.219,48.190,200,785,HIT,KIX,true
v0,measured,732,2026-09-08T14:48:40.194Z,212.101,212.026,200,4,absent,NRT,true
v1,measured,734,2026-09-08T14:48:40.397Z,43.776,43.728,200,785,HIT,KIX,true
v1,measured,735,2026-09-08T14:48:40.496Z,43.281,43.231,200,785,HIT,KIX,true
v0,measured,733,2026-09-08T14:48:40.296Z,293.801,293.744,200,4,absent,HKG,true
v0,measured,734,2026-09-08T14:48:40.396Z,241.339,241.280,200,4,absent,HKG,true
v1,measured,736,2026-09-08T14:48:40.596Z,48.063,48.018,200,785,HIT,KIX,true
v0,measured,735,2026-09-08T14:48:40.497Z,192.165,192.100,200,4,absent,NRT,true
v1,measured,737,2026-09-08T14:48:40.696Z,43.262,43.209,200,785,HIT,KIX,true
v0,measured,736,2026-09-08T14:48:40.596Z,285.333,285.202,200,4,absent,HKG,true
v0,measured,737,2026-09-08T14:48:40.696Z,228.058,227.996,200,4,absent,HKG,true
v1,measured,738,2026-09-08T14:48:40.796Z,168.984,168.924,200,785,REVALIDATED,KIX,true
v0,measured,738,2026-09-08T14:48:40.795Z,190.141,190.087,200,4,absent,NRT,true
v1,measured,740,2026-09-08T14:48:40.996Z,43.830,43.738,200,785,HIT,KIX,true
v1,measured,741,2026-09-08T14:48:41.095Z,43.237,43.181,200,785,HIT,KIX,true
v1,measured,739,2026-09-08T14:48:40.896Z,249.016,248.931,200,785,REVALIDATED,HKG,true
v0,measured,739,2026-09-08T14:48:40.896Z,282.782,282.680,200,4,absent,HKG,true
v0,measured,740,2026-09-08T14:48:40.996Z,233.178,233.059,200,4,absent,HKG,true
v1,measured,742,2026-09-08T14:48:41.195Z,43.705,43.623,200,785,HIT,KIX,true
v0,measured,741,2026-09-08T14:48:41.095Z,186.068,186.003,200,4,absent,NRT,true
v1,measured,743,2026-09-08T14:48:41.295Z,53.078,52.965,200,785,HIT,KIX,true
v1,measured,744,2026-09-08T14:48:41.396Z,51.525,51.408,200,785,HIT,KIX,true
v0,measured,742,2026-09-08T14:48:41.195Z,277.543,277.479,200,4,absent,HKG,true
v0,measured,743,2026-09-08T14:48:41.296Z,228.597,228.517,200,4,absent,HKG,true
v1,measured,745,2026-09-08T14:48:41.495Z,41.861,41.759,200,785,HIT,KIX,true
v0,measured,744,2026-09-08T14:48:41.396Z,195.091,194.938,200,4,absent,NRT,true
v1,measured,746,2026-09-08T14:48:41.596Z,41.470,41.330,200,785,HIT,KIX,true
v1,measured,747,2026-09-08T14:48:41.695Z,45.623,45.464,200,785,HIT,KIX,true
v0,measured,745,2026-09-08T14:48:41.496Z,271.001,270.892,200,4,absent,HKG,true
v0,measured,746,2026-09-08T14:48:41.596Z,227.832,227.651,200,4,absent,HKG,true
v1,measured,748,2026-09-08T14:48:41.796Z,43.600,43.381,200,785,HIT,KIX,true
v0,measured,747,2026-09-08T14:48:41.696Z,181.109,181.003,200,4,absent,NRT,true
v1,measured,749,2026-09-08T14:48:41.896Z,45.144,45.031,200,785,HIT,KIX,true
v1,measured,750,2026-09-08T14:48:41.997Z,42.590,42.384,200,785,HIT,KIX,true
v0,measured,748,2026-09-08T14:48:41.796Z,268.962,268.855,200,4,absent,HKG,true
v1,measured,751,2026-09-08T14:48:42.096Z,44.653,44.469,200,785,HIT,KIX,true
v0,measured,749,2026-09-08T14:48:41.896Z,244.685,244.606,200,4,absent,HKG,true
v0,measured,750,2026-09-08T14:48:41.996Z,199.632,199.465,200,4,absent,NRT,true
v1,measured,752,2026-09-08T14:48:42.197Z,45.555,45.371,200,785,HIT,KIX,true
v1,measured,753,2026-09-08T14:48:42.295Z,49.077,48.913,200,785,HIT,KIX,true
v0,measured,751,2026-09-08T14:48:42.096Z,276.506,276.354,200,4,absent,HKG,true
v0,measured,752,2026-09-08T14:48:42.196Z,234.122,234.004,200,4,absent,HKG,true
v1,measured,754,2026-09-08T14:48:42.396Z,44.253,44.113,200,785,HIT,KIX,true
v0,measured,753,2026-09-08T14:48:42.296Z,187.915,187.749,200,4,absent,NRT,true
v1,measured,755,2026-09-08T14:48:42.496Z,42.539,42.424,200,785,HIT,KIX,true
v1,measured,756,2026-09-08T14:48:42.597Z,46.493,46.309,200,785,HIT,KIX,true
v0,measured,754,2026-09-08T14:48:42.395Z,281.146,280.998,200,4,absent,HKG,true
v0,measured,755,2026-09-08T14:48:42.497Z,225.145,225.001,200,4,absent,HKG,true
v1,measured,757,2026-09-08T14:48:42.695Z,48.010,47.839,200,785,HIT,KIX,true
v0,measured,756,2026-09-08T14:48:42.596Z,200.062,199.881,200,4,absent,NRT,true
v1,measured,758,2026-09-08T14:48:42.797Z,46.081,45.905,200,785,HIT,KIX,true
v1,measured,759,2026-09-08T14:48:42.895Z,43.691,43.502,200,785,HIT,KIX,true
v0,measured,757,2026-09-08T14:48:42.696Z,295.063,294.903,200,4,absent,HKG,true
v0,measured,758,2026-09-08T14:48:42.796Z,230.307,230.207,200,4,absent,HKG,true
v1,measured,760,2026-09-08T14:48:42.995Z,44.464,44.273,200,785,HIT,KIX,true
v0,measured,759,2026-09-08T14:48:42.896Z,201.378,201.258,200,4,absent,NRT,true
v1,measured,761,2026-09-08T14:48:43.096Z,44.383,44.293,200,785,HIT,KIX,true
v1,measured,762,2026-09-08T14:48:43.197Z,47.702,47.544,200,785,HIT,KIX,true
v0,measured,760,2026-09-08T14:48:42.995Z,272.196,272.077,200,4,absent,HKG,true
v0,measured,761,2026-09-08T14:48:43.096Z,226.889,226.747,200,4,absent,HKG,true
v1,measured,763,2026-09-08T14:48:43.295Z,43.604,43.431,200,785,HIT,KIX,true
v0,measured,762,2026-09-08T14:48:43.196Z,185.660,185.534,200,4,absent,NRT,true
v1,measured,764,2026-09-08T14:48:43.397Z,45.592,45.412,200,785,HIT,KIX,true
v1,measured,765,2026-09-08T14:48:43.495Z,45.826,45.741,200,785,HIT,KIX,true
v0,measured,763,2026-09-08T14:48:43.295Z,280.501,280.424,200,4,absent,HKG,true
v0,measured,764,2026-09-08T14:48:43.396Z,229.772,229.707,200,4,absent,HKG,true
v1,measured,766,2026-09-08T14:48:43.596Z,43.951,43.851,200,785,HIT,KIX,true
v0,measured,765,2026-09-08T14:48:43.496Z,189.091,189.003,200,4,absent,NRT,true
v1,measured,767,2026-09-08T14:48:43.695Z,42.707,42.606,200,785,HIT,KIX,true
v1,measured,768,2026-09-08T14:48:43.796Z,51.162,51.083,200,785,HIT,KIX,true
v0,measured,766,2026-09-08T14:48:43.596Z,287.737,287.564,200,4,absent,HKG,true
v0,measured,767,2026-09-08T14:48:43.695Z,225.938,225.760,200,4,absent,HKG,true
v1,measured,769,2026-09-08T14:48:43.896Z,55.805,55.629,200,785,HIT,KIX,true
v0,measured,768,2026-09-08T14:48:43.795Z,180.758,180.566,200,4,absent,NRT,true
v1,measured,770,2026-09-08T14:48:43.997Z,45.603,45.462,200,785,HIT,KIX,true
v1,measured,771,2026-09-08T14:48:44.095Z,46.058,45.878,200,785,HIT,KIX,true
v0,measured,769,2026-09-08T14:48:43.896Z,282.859,282.648,200,4,absent,HKG,true
v1,measured,772,2026-09-08T14:48:44.196Z,45.765,45.624,200,785,HIT,KIX,true
v0,measured,770,2026-09-08T14:48:43.996Z,246.875,246.812,200,4,absent,HKG,true
v0,measured,771,2026-09-08T14:48:44.095Z,194.591,194.288,200,4,absent,NRT,true
v1,measured,773,2026-09-08T14:48:44.296Z,46.543,46.438,200,785,HIT,KIX,true
v1,measured,774,2026-09-08T14:48:44.396Z,49.496,49.400,200,785,HIT,KIX,true
v0,measured,772,2026-09-08T14:48:44.196Z,273.725,273.561,200,4,absent,HKG,true
v0,measured,773,2026-09-08T14:48:44.297Z,239.499,239.421,200,4,absent,HKG,true
v1,measured,775,2026-09-08T14:48:44.494Z,43.773,43.721,200,785,HIT,KIX,true
v0,measured,774,2026-09-08T14:48:44.396Z,186.764,186.594,200,4,absent,NRT,true
v1,measured,776,2026-09-08T14:48:44.595Z,47.505,47.326,200,785,HIT,KIX,true
v1,measured,777,2026-09-08T14:48:44.696Z,46.138,46.000,200,785,HIT,KIX,true
v0,measured,775,2026-09-08T14:48:44.495Z,273.904,273.770,200,4,absent,HKG,true
v0,measured,776,2026-09-08T14:48:44.595Z,228.326,228.148,200,4,absent,HKG,true
v1,measured,778,2026-09-08T14:48:44.797Z,47.963,47.782,200,785,HIT,KIX,true
v0,measured,777,2026-09-08T14:48:44.696Z,192.424,192.270,200,4,absent,NRT,true
v1,measured,779,2026-09-08T14:48:44.896Z,42.822,42.650,200,785,HIT,KIX,true
v1,measured,780,2026-09-08T14:48:44.996Z,49.658,49.482,200,785,HIT,KIX,true
v0,measured,778,2026-09-08T14:48:44.796Z,274.561,274.428,200,4,absent,HKG,true
v1,measured,781,2026-09-08T14:48:45.095Z,45.232,45.003,200,785,HIT,KIX,true
v0,measured,779,2026-09-08T14:48:44.897Z,258.609,258.465,200,4,absent,HKG,true
v0,measured,780,2026-09-08T14:48:44.995Z,207.980,207.785,200,4,absent,NRT,true
v1,measured,782,2026-09-08T14:48:45.196Z,48.237,48.030,200,785,HIT,KIX,true
v1,measured,783,2026-09-08T14:48:45.295Z,45.840,45.713,200,785,HIT,KIX,true
v0,measured,781,2026-09-08T14:48:45.096Z,279.893,279.713,200,4,absent,HKG,true
v0,measured,782,2026-09-08T14:48:45.195Z,233.414,233.254,200,4,absent,HKG,true
v1,measured,784,2026-09-08T14:48:45.395Z,47.484,47.312,200,785,HIT,KIX,true
v0,measured,783,2026-09-08T14:48:45.296Z,184.993,184.903,200,4,absent,NRT,true
v1,measured,785,2026-09-08T14:48:45.495Z,55.011,54.904,200,785,HIT,KIX,true
v1,measured,786,2026-09-08T14:48:45.596Z,46.874,46.564,200,785,HIT,KIX,true
v0,measured,784,2026-09-08T14:48:45.394Z,277.148,276.997,200,4,absent,HKG,true
v1,measured,787,2026-09-08T14:48:45.695Z,45.880,45.702,200,785,HIT,KIX,true
v0,measured,785,2026-09-08T14:48:45.496Z,252.141,252.013,200,4,absent,HKG,true
v0,measured,786,2026-09-08T14:48:45.595Z,193.849,193.660,200,4,absent,NRT,true
v1,measured,788,2026-09-08T14:48:45.796Z,58.737,58.522,200,785,HIT,KIX,true
v1,measured,789,2026-09-08T14:48:45.896Z,47.122,46.920,200,785,HIT,KIX,true
v0,measured,787,2026-09-08T14:48:45.696Z,264.315,264.232,200,4,absent,HKG,true
v0,measured,788,2026-09-08T14:48:45.795Z,226.720,226.633,200,4,absent,HKG,true
v0,measured,789,2026-09-08T14:48:45.896Z,189.898,189.798,200,4,absent,NRT,true
v1,measured,790,2026-09-08T14:48:45.995Z,158.930,158.762,200,785,REVALIDATED,KIX,true
v1,measured,791,2026-09-08T14:48:46.096Z,140.015,139.800,200,785,HIT,NRT,true
v1,measured,792,2026-09-08T14:48:46.196Z,52.412,52.281,200,785,HIT,KIX,true
v0,measured,790,2026-09-08T14:48:45.995Z,263.270,263.168,200,4,absent,HKG,true
v0,measured,791,2026-09-08T14:48:46.097Z,240.816,240.721,200,4,absent,HKG,true
v1,measured,793,2026-09-08T14:48:46.295Z,61.724,61.551,200,785,HIT,KIX,true
v0,measured,792,2026-09-08T14:48:46.195Z,191.357,191.184,200,4,absent,NRT,true
v1,measured,794,2026-09-08T14:48:46.396Z,53.282,53.128,200,785,HIT,KIX,true
v1,measured,795,2026-09-08T14:48:46.496Z,54.421,54.328,200,785,HIT,KIX,true
v0,measured,793,2026-09-08T14:48:46.296Z,268.513,268.359,200,4,absent,HKG,true
v1,measured,796,2026-09-08T14:48:46.595Z,54.662,54.595,200,785,HIT,KIX,true
v0,measured,794,2026-09-08T14:48:46.395Z,255.252,255.221,200,4,absent,HKG,true
v0,measured,795,2026-09-08T14:48:46.497Z,180.552,180.474,200,4,absent,NRT,true
